hour,minute,operation_id,train_type,destination,platform,departure_dt,time_iso,stop_stations
7,30,0002003c,特急,新宿,３,07:30,2025-09-06T07:30:00+09:00,"[{""station"": ""高尾山口"", ""time"": ""2025-09-06T07:16:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-09-06T07:19:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-09-06T07:30:00+09:00""}, {""station"": ""新宿"", ""time"": ""2025-09-06T08:13:00+09:00""}]"
7,40,0002000e,特急,新宿,３,07:40,2025-09-06T07:40:00+09:00,"[{""station"": ""京王八王子"", ""time"": ""2025-09-06T07:38:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-09-06T07:40:00+09:00""}, {""station"": ""新宿"", ""time"": ""2025-09-06T08:23:00+09:00""}]"
7,50,00020010,特急,新宿,３,07:50,2025-09-06T07:50:00+09:00,"[{""station"": ""京王八王子"", ""time"": ""2025-09-06T07:48:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-09-06T07:50:00+09:00""}, {""station"": ""新宿"", ""time"": ""2025-09-06T08:33:00+09:00""}]"
8,0,0002003d,特急,新宿,３,08:00,2025-09-06T08:00:00+09:00,"[{""station"": ""高尾山口"", ""time"": ""2025-09-06T07:45:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-09-06T07:48:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-09-06T08:00:00+09:00""}, {""station"": ""新宿"", ""time"": ""2025-09-06T08:43:00+09:00""}]"
8,9,00020011,特急,新宿,３,08:09,2025-09-06T08:09:00+09:00,"[{""station"": ""京王八王子"", ""time"": ""2025-09-06T08:07:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-09-06T08:09:00+09:00""}, {""station"": ""新宿"", ""time"": ""2025-09-06T08:53:00+09:00""}]"
8,17,00020088,急行,新宿,３,08:17,2025-09-06T08:17:00+09:00,"[{""station"": ""京王八王子"", ""time"": ""2025-09-06T08:15:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-09-06T08:17:00+09:00""}, {""station"": ""新宿"", ""time"": ""2025-09-06T09:04:00+09:00""}]"
8,23,00020220,京王ライナー,新宿,３,08:23,2025-09-06T08:23:00+09:00,"[{""station"": ""京王八王子"", ""time"": ""2025-09-06T08:20:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-09-06T08:23:00+09:00""}, {""station"": ""新宿"", ""time"": ""2025-09-06T09:06:00+09:00""}]"
8,31,0002003e,特急,新宿,３,08:31,2025-09-06T08:31:00+09:00,"[{""station"": ""高尾山口"", ""time"": ""2025-09-06T08:15:00+09:00""}, {""station"": ""高尾"", ""time"": ""2025-09-06T08:18:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-09-06T08:31:00+09:00""}, {""station"": ""新宿"", ""time"": ""2025-09-06T09:14:00+09:00""}]"
8,41,00020012,特急,新宿,３,08:41,2025-09-06T08:41:00+09:00,"[{""station"": ""京王八王子"", ""time"": ""2025-09-06T08:38:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-09-06T08:41:00+09:00""}, {""station"": ""新宿"", ""time"": ""2025-09-06T09:23:00+09:00""}]"
8,51,00020013,特急,新宿,３,08:51,2025-09-06T08:51:00+09:00,"[{""station"": ""京王八王子"", ""time"": ""2025-09-06T08:48:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-09-06T08:51:00+09:00""}, {""station"": ""新宿"", ""time"": ""2025-09-06T09:32:00+09:00""}]"
